Bloc	Knesset	Locality	Party	Station	Votes
Micro	14	470	71	10	0
Left	14	480	52	10	180
Orthodox	14	480	53	10	39
Orthodox	14	480	54	10	4
Micro	14	480	55	10	0
Micro	14	480	56	10	1
Secular Centre	14	480	57	10	30
Arab-Israeli	14	480	58	10	1
Micro	14	480	59	10	2
Right	14	480	60	10	38
Micro	14	480	61	10	0
Sectoral	14	480	62	10	17
Right	14	480	63	10	265
Left	14	480	64	10	39
Micro	14	480	65	10	0
Arab-Israeli	14	480	66	10	0
Micro	14	480	67	10	7
Micro	14	480	68	10	0
Micro	14	480	69	10	2
Orthodox	14	480	70	10	64
Micro	14	480	71	10	3
Left	14	490	52	10	78
Orthodox	14	490	53	10	11
Orthodox	14	490	54	10	0
Micro	14	490	55	10	0
Micro	14	490	56	10	0
Secular Centre	14	490	57	10	5
Arab-Israeli	14	490	58	10	0
Micro	14	490	59	10	0
Right	14	490	60	10	14
Micro	14	490	61	10	1
Sectoral	14	490	62	10	7
Right	14	490	63	10	66
Left	14	490	64	10	8
Micro	14	490	65	10	0
Arab-Israeli	14	490	66	10	0
Micro	14	490	67	10	5
Micro	14	490	68	10	0
Micro	14	490	69	10	2
Orthodox	14	490	70	10	3
Micro	14	490	71	10	0
Left	14	500	52	10	208
Orthodox	14	500	53	10	21
Orthodox	14	500	54	10	0
Micro	14	500	55	10	0
Micro	14	500	56	10	0
Secular Centre	14	500	57	10	14
Arab-Israeli	14	500	58	10	0
Micro	14	500	59	10	0
Right	14	500	60	10	9
Micro	14	500	61	10	0
Sectoral	14	500	62	10	1
Right	14	500	63	10	130
Left	14	500	64	10	28
Micro	14	500	65	10	0
Arab-Israeli	14	500	66	10	0
Micro	14	500	67	10	2
Micro	14	500	68	10	0
Micro	14	500	69	10	0
Orthodox	14	500	70	10	10
Micro	14	500	71	10	0
Left	14	500	52	20	140
Orthodox	14	500	53	20	145
Orthodox	14	500	54	20	3
Micro	14	500	55	20	0
Micro	14	500	56	20	0
Secular Centre	14	500	57	20	28
Arab-Israeli	14	500	58	20	0
Micro	14	500	59	20	0
Right	14	500	60	20	21
Micro	14	500	61	20	1
Sectoral	14	500	62	20	7
Right	14	500	63	20	111
Left	14	500	64	20	31
Micro	14	500	65	20	0
Arab-Israeli	14	500	66	20	0
Micro	14	500	67	20	4
Micro	14	500	68	20	0
Micro	14	500	69	20	1
Orthodox	14	500	70	20	107
Micro	14	500	71	20	0
Left	14	520	52	10	22
Orthodox	14	520	53	10	3
Orthodox	14	520	54	10	3
Micro	14	520	55	10	0
Micro	14	520	56	10	0
Secular Centre	14	520	57	10	0
Arab-Israeli	14	520	58	10	0
Micro	14	520	59	10	0
Right	14	520	60	10	10
Micro	14	520	61	10	0
Sectoral	14	520	62	10	0
Right	14	520	63	10	26
Left	14	520	64	10	0
Micro	14	520	65	10	0
Arab-Israeli	14	520	66	10	0
Micro	14	520	67	10	0
Micro	14	520	68	10	0
Micro	14	520	69	10	0
Orthodox	14	520	70	10	85
Micro	14	520	71	10	0
Left	14	530	52	10	225
Orthodox	14	530	53	10	55
Orthodox	14	530	54	10	8
Micro	14	530	55	10	0
Micro	14	530	56	10	3
Secular Centre	14	530	57	10	18
Arab-Israeli	14	530	58	10	0
Micro	14	530	59	10	1
Right	14	530	60	10	15
Micro	14	530	61	10	0
Sectoral	14	530	62	10	12
Right	14	530	63	10	164
Left	14	530	64	10	39
Micro	14	530	65	10	0
Arab-Israeli	14	530	66	10	3
Micro	14	530	67	10	3
Micro	14	530	68	10	0
Micro	14	530	69	10	3
Orthodox	14	530	70	10	28
Micro	14	530	71	10	0
Left	14	530	52	20	78
Orthodox	14	530	53	20	130
Orthodox	14	530	54	20	1
Micro	14	530	55	20	0
Micro	14	530	56	20	2
Secular Centre	14	530	57	20	6
Arab-Israeli	14	530	58	20	0
Micro	14	530	59	20	0
Right	14	530	60	20	21
Micro	14	530	61	20	0
Sectoral	14	530	62	20	55
Right	14	530	63	20	178
Left	14	530	64	20	13
Micro	14	530	65	20	0
Arab-Israeli	14	530	66	20	1
Micro	14	530	67	20	2
Micro	14	530	68	20	0
Micro	14	530	69	20	2
Orthodox	14	530	70	20	72
Micro	14	530	71	20	6
Left	14	530	52	30	109
Orthodox	14	530	53	30	70
Orthodox	14	530	54	30	3
Micro	14	530	55	30	0
Micro	14	530	56	30	0
Secular Centre	14	530	57	30	14
Arab-Israeli	14	530	58	30	0
Micro	14	530	59	30	0
Right	14	530	60	30	21
Micro	14	530	61	30	0
Sectoral	14	530	62	30	2
Right	14	530	63	30	170
Left	14	530	64	30	15
Micro	14	530	65	30	0
Arab-Israeli	14	530	66	30	0
Micro	14	530	67	30	1
Micro	14	530	68	30	0
Micro	14	530	69	30	0
Orthodox	14	530	70	30	40
Micro	14	530	71	30	0
Left	14	530	52	40	173
Orthodox	14	530	53	40	61
Orthodox	14	530	54	40	4
Micro	14	530	55	40	0
Micro	14	530	56	40	0
Secular Centre	14	530	57	40	28
Arab-Israeli	14	530	58	40	0
Micro	14	530	59	40	0
Right	14	530	60	40	16
Micro	14	530	61	40	0
Sectoral	14	530	62	40	5
Right	14	530	63	40	244
Left	14	530	64	40	46
Micro	14	530	65	40	0
Arab-Israeli	14	530	66	40	0
Micro	14	530	67	40	2
Micro	14	530	68	40	0
Micro	14	530	69	40	0
Orthodox	14	530	70	40	40
Micro	14	530	71	40	1
Left	14	550	52	10	55
Orthodox	14	550	53	10	16
Orthodox	14	550	54	10	3
Micro	14	550	55	10	0
Micro	14	550	56	10	0
Secular Centre	14	550	57	10	4
Arab-Israeli	14	550	58	10	0
Micro	14	550	59	10	0
Right	14	550	60	10	4
Micro	14	550	61	10	3
Sectoral	14	550	62	10	0
Right	14	550	63	10	112
Left	14	550	64	10	1
Micro	14	550	65	10	0
Arab-Israeli	14	550	66	10	0
Micro	14	550	67	10	0
Micro	14	550	68	10	0
Micro	14	550	69	10	0
Orthodox	14	550	70	10	36
Micro	14	550	71	10	1
Left	14	570	52	10	338
Orthodox	14	570	53	10	9
Orthodox	14	570	54	10	0
Micro	14	570	55	10	0
Micro	14	570	56	10	0
Secular Centre	14	570	57	10	28
Arab-Israeli	14	570	58	10	0
Micro	14	570	59	10	0
Right	14	570	60	10	7
Micro	14	570	61	10	0
Sectoral	14	570	62	10	2
Right	14	570	63	10	16
Left	14	570	64	10	37
Micro	14	570	65	10	0
Arab-Israeli	14	570	66	10	1
Micro	14	570	67	10	0
Micro	14	570	68	10	0
Micro	14	570	69	10	1
Orthodox	14	570	70	10	7
Micro	14	570	71	10	0
Left	14	580	52	10	35
Orthodox	14	580	53	10	3
Orthodox	14	580	54	10	0
Micro	14	580	55	10	0
Micro	14	580	56	10	4
Secular Centre	14	580	57	10	5
Arab-Israeli	14	580	58	10	0
Micro	14	580	59	10	0
Right	14	580	60	10	0
Micro	14	580	61	10	0
Sectoral	14	580	62	10	0
Right	14	580	63	10	25
Left	14	580	64	10	4
Micro	14	580	65	10	0
Arab-Israeli	14	580	66	10	0
Micro	14	580	67	10	0
Micro	14	580	68	10	0
Micro	14	580	69	10	0
Orthodox	14	580	70	10	2
Micro	14	580	71	10	0
Left	14	620	52	10	292
Orthodox	14	620	53	10	1
Orthodox	14	620	54	10	0
Micro	14	620	55	10	0
Micro	14	620	56	10	0
Secular Centre	14	620	57	10	28
Arab-Israeli	14	620	58	10	0
Micro	14	620	59	10	0
Right	14	620	60	10	0
Micro	14	620	61	10	0
Sectoral	14	620	62	10	1
Right	14	620	63	10	14
Left	14	620	64	10	39
Micro	14	620	65	10	0
Arab-Israeli	14	620	66	10	0
Micro	14	620	67	10	0
Micro	14	620	68	10	0
Micro	14	620	69	10	0
Orthodox	14	620	70	10	1
Micro	14	620	71	10	0
Left	14	630	52	10	87
Orthodox	14	630	53	10	18
Orthodox	14	630	54	10	1
Micro	14	630	55	10	0
Micro	14	630	56	10	1
Secular Centre	14	630	57	10	13
Arab-Israeli	14	630	58	10	0
Micro	14	630	59	10	0
Right	14	630	60	10	12
Micro	14	630	61	10	0
Sectoral	14	630	62	10	1
Right	14	630	63	10	70
Left	14	630	64	10	18
Micro	14	630	65	10	0
Arab-Israeli	14	630	66	10	0
Micro	14	630	67	10	1
Micro	14	630	68	10	0
Micro	14	630	69	10	0
Orthodox	14	630	70	10	1
Micro	14	630	71	10	0
Left	14	640	52	10	32
Orthodox	14	640	53	10	87
Orthodox	14	640	54	10	1
Micro	14	640	55	10	0
Micro	14	640	56	10	0
Secular Centre	14	640	57	10	2
Arab-Israeli	14	640	58	10	0
Micro	14	640	59	10	0
Right	14	640	60	10	11
Micro	14	640	61	10	0
Sectoral	14	640	62	10	0
Right	14	640	63	10	148
Left	14	640	64	10	3
Micro	14	640	65	10	0
Arab-Israeli	14	640	66	10	0
Micro	14	640	67	10	0
Micro	14	640	68	10	0
Micro	14	640	69	10	0
Orthodox	14	640	70	10	79
Micro	14	640	71	10	2
Left	14	650	52	10	76
Orthodox	14	650	53	10	55
Orthodox	14	650	54	10	1
Micro	14	650	55	10	0
Micro	14	650	56	10	0
Secular Centre	14	650	57	10	11
Arab-Israeli	14	650	58	10	1
Micro	14	650	59	10	0
Right	14	650	60	10	20
Micro	14	650	61	10	0
Sectoral	14	650	62	10	17
Right	14	650	63	10	280
Left	14	650	64	10	11
Micro	14	650	65	10	0
Arab-Israeli	14	650	66	10	2
Micro	14	650	67	10	4
Micro	14	650	68	10	1
Micro	14	650	69	10	7
Orthodox	14	650	70	10	106
Micro	14	650	71	10	0
Left	14	660	52	10	137
Orthodox	14	660	53	10	2
Orthodox	14	660	54	10	0
Micro	14	660	55	10	0
Micro	14	660	56	10	0
Secular Centre	14	660	57	10	10
Arab-Israeli	14	660	58	10	1
Micro	14	660	59	10	0
Right	14	660	60	10	0
Micro	14	660	61	10	0
Sectoral	14	660	62	10	6
Right	14	660	63	10	8
Left	14	660	64	10	232
Micro	14	660	65	10	0
Arab-Israeli	14	660	66	10	0
Micro	14	660	67	10	1
Micro	14	660	68	10	0
Micro	14	660	69	10	0
Orthodox	14	660	70	10	0
Micro	14	660	71	10	0
Left	14	670	52	10	159
Orthodox	14	670	53	10	0
Orthodox	14	670	54	10	0
Micro	14	670	55	10	0
Micro	14	670	56	10	0
Secular Centre	14	670	57	10	4
Arab-Israeli	14	670	58	10	0
Micro	14	670	59	10	0
Right	14	670	60	10	0
Micro	14	670	61	10	0
Sectoral	14	670	62	10	4
Right	14	670	63	10	1
Left	14	670	64	10	54
Micro	14	670	65	10	0
Arab-Israeli	14	670	66	10	0
Micro	14	670	67	10	0
Micro	14	670	68	10	0
Micro	14	670	69	10	0
Orthodox	14	670	70	10	0
Micro	14	670	71	10	0
Left	14	690	52	10	68
Orthodox	14	690	53	10	0
Orthodox	14	690	54	10	0
Micro	14	690	55	10	0
Micro	14	690	56	10	0
Secular Centre	14	690	57	10	4
Arab-Israeli	14	690	58	10	0
Micro	14	690	59	10	0
Right	14	690	60	10	0
Micro	14	690	61	10	0
Sectoral	14	690	62	10	1
Right	14	690	63	10	1
Left	14	690	64	10	189
Micro	14	690	65	10	0
Arab-Israeli	14	690	66	10	0
Micro	14	690	67	10	0
Micro	14	690	68	10	1
Micro	14	690	69	10	0
Orthodox	14	690	70	10	1
Micro	14	690	71	10	0
Left	14	700	52	10	128
Orthodox	14	700	53	10	32
Orthodox	14	700	54	10	2
Micro	14	700	55	10	1
Micro	14	700	56	10	1
Secular Centre	14	700	57	10	18
Arab-Israeli	14	700	58	10	2
Micro	14	700	59	10	1
Right	14	700	60	10	22
Micro	14	700	61	10	1
Sectoral	14	700	62	10	75
Right	14	700	63	10	190
Left	14	700	64	10	19
Micro	14	700	65	10	1
Arab-Israeli	14	700	66	10	0
Micro	14	700	67	10	1
Micro	14	700	68	10	1
Micro	14	700	69	10	20
Orthodox	14	700	70	10	67
Micro	14	700	71	10	3
Left	14	700	52	20	208
Orthodox	14	700	53	20	26
Orthodox	14	700	54	20	5
Micro	14	700	55	20	0
Micro	14	700	56	20	1
Secular Centre	14	700	57	20	15
Arab-Israeli	14	700	58	20	0
Micro	14	700	59	20	1
Right	14	700	60	20	14
Micro	14	700	61	20	0
Sectoral	14	700	62	20	20
Right	14	700	63	20	94
Left	14	700	64	20	29
Micro	14	700	65	20	0
Arab-Israeli	14	700	66	20	0
Micro	14	700	67	20	2
Micro	14	700	68	20	0
Micro	14	700	69	20	16
Orthodox	14	700	70	20	37
Micro	14	700	71	20	3
Left	14	700	52	30	109
Orthodox	14	700	53	30	39
Orthodox	14	700	54	30	3
Micro	14	700	55	30	0
Micro	14	700	56	30	0
Secular Centre	14	700	57	30	7
Arab-Israeli	14	700	58	30	0
Micro	14	700	59	30	1
Right	14	700	60	30	12
Micro	14	700	61	30	0
Sectoral	14	700	62	30	40
Right	14	700	63	30	150
Left	14	700	64	30	32
Micro	14	700	65	30	1
Arab-Israeli	14	700	66	30	0
Micro	14	700	67	30	2
Micro	14	700	68	30	1
Micro	14	700	69	30	12
Orthodox	14	700	70	30	75
Micro	14	700	71	30	2
Left	14	700	52	40	49
Orthodox	14	700	53	40	21
Orthodox	14	700	54	40	9
Micro	14	700	55	40	0
Micro	14	700	56	40	0
Secular Centre	14	700	57	40	8
Arab-Israeli	14	700	58	40	2
Micro	14	700	59	40	0
Right	14	700	60	40	6
Micro	14	700	61	40	0
Sectoral	14	700	62	40	81
Right	14	700	63	40	141
Left	14	700	64	40	16
Micro	14	700	65	40	1
Arab-Israeli	14	700	66	40	0
Micro	14	700	67	40	0
Micro	14	700	68	40	0
Micro	14	700	69	40	1
Orthodox	14	700	70	40	92
Micro	14	700	71	40	2
Left	14	700	52	50	94
Orthodox	14	700	53	50	34
Orthodox	14	700	54	50	4
Micro	14	700	55	50	0
Micro	14	700	56	50	2
Secular Centre	14	700	57	50	15
Arab-Israeli	14	700	58	50	1
Micro	14	700	59	50	0
Right	14	700	60	50	11
Micro	14	700	61	50	2
Sectoral	14	700	62	50	74
Right	14	700	63	50	154
Left	14	700	64	50	25
Micro	14	700	65	50	0
Arab-Israeli	14	700	66	50	0
Micro	14	700	67	50	4
Micro	14	700	68	50	1
Micro	14	700	69	50	6
Orthodox	14	700	70	50	126
Micro	14	700	71	50	4
Left	14	700	52	60	86
Orthodox	14	700	53	60	27
Orthodox	14	700	54	60	5
Micro	14	700	55	60	0
Micro	14	700	56	60	1
Secular Centre	14	700	57	60	8
Arab-Israeli	14	700	58	60	0
Micro	14	700	59	60	0
Right	14	700	60	60	3
Micro	14	700	61	60	0
Sectoral	14	700	62	60	68
Right	14	700	63	60	149
Left	14	700	64	60	15
Micro	14	700	65	60	1
Arab-Israeli	14	700	66	60	0
Micro	14	700	67	60	3
Micro	14	700	68	60	0
Micro	14	700	69	60	9
Orthodox	14	700	70	60	100
Micro	14	700	71	60	5
Left	14	700	52	80	31
Orthodox	14	700	53	80	11
Orthodox	14	700	54	80	4
Micro	14	700	55	80	0
Micro	14	700	56	80	0
Secular Centre	14	700	57	80	4
Arab-Israeli	14	700	58	80	0
Micro	14	700	59	80	2
Right	14	700	60	80	5
Micro	14	700	61	80	0
Sectoral	14	700	62	80	54
Right	14	700	63	80	76
Left	14	700	64	80	2
Micro	14	700	65	80	0
Arab-Israeli	14	700	66	80	0
Micro	14	700	67	80	2
Micro	14	700	68	80	0
Micro	14	700	69	80	10
Orthodox	14	700	70	80	105
Micro	14	700	71	80	1
Left	14	700	52	90	69
Orthodox	14	700	53	90	8
Orthodox	14	700	54	90	5
Micro	14	700	55	90	0
Micro	14	700	56	90	2
Secular Centre	14	700	57	90	6
Arab-Israeli	14	700	58	90	1
Micro	14	700	59	90	0
Right	14	700	60	90	12
Micro	14	700	61	90	1
Sectoral	14	700	62	90	131
Right	14	700	63	90	148
Left	14	700	64	90	16
Micro	14	700	65	90	0
Arab-Israeli	14	700	66	90	0
Micro	14	700	67	90	0
Micro	14	700	68	90	0
Micro	14	700	69	90	15
Orthodox	14	700	70	90	133
Micro	14	700	71	90	7
Left	14	700	52	100	105
Orthodox	14	700	53	100	41
Orthodox	14	700	54	100	13
Micro	14	700	55	100	1
Micro	14	700	56	100	6
Secular Centre	14	700	57	100	1
Arab-Israeli	14	700	58	100	1
Micro	14	700	59	100	0
Right	14	700	60	100	11
Micro	14	700	61	100	0
Sectoral	14	700	62	100	105
Right	14	700	63	100	130
Left	14	700	64	100	18
Micro	14	700	65	100	1
Arab-Israeli	14	700	66	100	0
Micro	14	700	67	100	3
Micro	14	700	68	100	1
Micro	14	700	69	100	21
Orthodox	14	700	70	100	123
Micro	14	700	71	100	7
Left	14	700	52	110	65
Orthodox	14	700	53	110	30
Orthodox	14	700	54	110	8
Micro	14	700	55	110	0
Micro	14	700	56	110	2
Secular Centre	14	700	57	110	2
Arab-Israeli	14	700	58	110	1
Micro	14	700	59	110	1
Right	14	700	60	110	4
Micro	14	700	61	110	0
Sectoral	14	700	62	110	85
Right	14	700	63	110	153
Left	14	700	64	110	17
Micro	14	700	65	110	0
Arab-Israeli	14	700	66	110	1
Micro	14	700	67	110	1
Micro	14	700	68	110	0
Micro	14	700	69	110	29
Orthodox	14	700	70	110	128
Micro	14	700	71	110	6
Left	14	700	52	120	62
Orthodox	14	700	53	120	20
Orthodox	14	700	54	120	8
Micro	14	700	55	120	0
Micro	14	700	56	120	1
Secular Centre	14	700	57	120	4
Arab-Israeli	14	700	58	120	0
Micro	14	700	59	120	0
Right	14	700	60	120	7
Micro	14	700	61	120	0
Sectoral	14	700	62	120	75
Right	14	700	63	120	114
Left	14	700	64	120	7
Micro	14	700	65	120	1
Arab-Israeli	14	700	66	120	0
Micro	14	700	67	120	2
Micro	14	700	68	120	0
Micro	14	700	69	120	14
Orthodox	14	700	70	120	96
Micro	14	700	71	120	2
Left	14	700	52	130	66
Orthodox	14	700	53	130	12
Orthodox	14	700	54	130	12
Micro	14	700	55	130	0
Micro	14	700	56	130	0
Secular Centre	14	700	57	130	1
Arab-Israeli	14	700	58	130	0
Micro	14	700	59	130	0
Right	14	700	60	130	6
Micro	14	700	61	130	0
Sectoral	14	700	62	130	75
Right	14	700	63	130	99
Left	14	700	64	130	13
Micro	14	700	65	130	0
Arab-Israeli	14	700	66	130	0
Micro	14	700	67	130	2
Micro	14	700	68	130	2
Micro	14	700	69	130	21
Orthodox	14	700	70	130	85
Micro	14	700	71	130	7
Left	14	700	52	140	74
Orthodox	14	700	53	140	23
Orthodox	14	700	54	140	6
Micro	14	700	55	140	0
Micro	14	700	56	140	1
Secular Centre	14	700	57	140	1
Arab-Israeli	14	700	58	140	0
Micro	14	700	59	140	0
Right	14	700	60	140	10
Micro	14	700	61	140	0
Sectoral	14	700	62	140	60
Right	14	700	63	140	143
Left	14	700	64	140	10
Micro	14	700	65	140	0
Arab-Israeli	14	700	66	140	1
Micro	14	700	67	140	0
Micro	14	700	68	140	0
Micro	14	700	69	140	18
Orthodox	14	700	70	140	112
Micro	14	700	71	140	0
Left	14	700	52	150	78
Orthodox	14	700	53	150	54
Orthodox	14	700	54	150	8
Micro	14	700	55	150	0
Micro	14	700	56	150	2
Secular Centre	14	700	57	150	8
Arab-Israeli	14	700	58	150	0
Micro	14	700	59	150	0
Right	14	700	60	150	4
Micro	14	700	61	150	0
Sectoral	14	700	62	150	90
Right	14	700	63	150	130
Left	14	700	64	150	21
Micro	14	700	65	150	4
Arab-Israeli	14	700	66	150	0
Micro	14	700	67	150	6
Micro	14	700	68	150	0
Micro	14	700	69	150	21
Orthodox	14	700	70	150	111
Micro	14	700	71	150	0
Left	14	700	52	160	62
Orthodox	14	700	53	160	22
Orthodox	14	700	54	160	6
Micro	14	700	55	160	0
Micro	14	700	56	160	1
Secular Centre	14	700	57	160	12
Arab-Israeli	14	700	58	160	0
Micro	14	700	59	160	0
Right	14	700	60	160	8
Micro	14	700	61	160	0
Sectoral	14	700	62	160	35
Right	14	700	63	160	161
Left	14	700	64	160	12
Micro	14	700	65	160	0
Arab-Israeli	14	700	66	160	0
Micro	14	700	67	160	6
Micro	14	700	68	160	0
Micro	14	700	69	160	21
Orthodox	14	700	70	160	170
Micro	14	700	71	160	10
Left	14	700	52	170	85
Orthodox	14	700	53	170	18
Orthodox	14	700	54	170	7
Micro	14	700	55	170	0
Micro	14	700	56	170	2
Secular Centre	14	700	57	170	5
Arab-Israeli	14	700	58	170	0
Micro	14	700	59	170	0
Right	14	700	60	170	5
Micro	14	700	61	170	0
Sectoral	14	700	62	170	77
Right	14	700	63	170	90
Left	14	700	64	170	14
Micro	14	700	65	170	1
Arab-Israeli	14	700	66	170	0
Micro	14	700	67	170	2
Micro	14	700	68	170	0
Micro	14	700	69	170	5
Orthodox	14	700	70	170	116
Micro	14	700	71	170	1
Left	14	700	52	180	66
Orthodox	14	700	53	180	25
Orthodox	14	700	54	180	24
Micro	14	700	55	180	0
Micro	14	700	56	180	1
Secular Centre	14	700	57	180	7
Arab-Israeli	14	700	58	180	0
Micro	14	700	59	180	0
Right	14	700	60	180	6
Micro	14	700	61	180	0
Sectoral	14	700	62	180	84
Right	14	700	63	180	154
Left	14	700	64	180	15
Micro	14	700	65	180	1
Arab-Israeli	14	700	66	180	1
Micro	14	700	67	180	5
Micro	14	700	68	180	1
Micro	14	700	69	180	43
Orthodox	14	700	70	180	122
Micro	14	700	71	180	2
Left	14	700	52	190	76
Orthodox	14	700	53	190	28
Orthodox	14	700	54	190	13
Micro	14	700	55	190	0
Micro	14	700	56	190	3
Secular Centre	14	700	57	190	10
Arab-Israeli	14	700	58	190	0
Micro	14	700	59	190	1
Right	14	700	60	190	6
Micro	14	700	61	190	0
Sectoral	14	700	62	190	65
Right	14	700	63	190	131
Left	14	700	64	190	11
Micro	14	700	65	190	0
Arab-Israeli	14	700	66	190	1
Micro	14	700	67	190	0
Micro	14	700	68	190	0
Micro	14	700	69	190	10
Orthodox	14	700	70	190	129
Micro	14	700	71	190	0
Left	14	700	52	200	94
Orthodox	14	700	53	200	14
Orthodox	14	700	54	200	10
Micro	14	700	55	200	0
Micro	14	700	56	200	2
Secular Centre	14	700	57	200	8
Arab-Israeli	14	700	58	200	0
Micro	14	700	59	200	0
Right	14	700	60	200	10
Micro	14	700	61	200	0
Sectoral	14	700	62	200	98
Right	14	700	63	200	135
Left	14	700	64	200	11
Micro	14	700	65	200	0
Arab-Israeli	14	700	66	200	1
Micro	14	700	67	200	2
Micro	14	700	68	200	0
Micro	14	700	69	200	16
Orthodox	14	700	70	200	115
Micro	14	700	71	200	7
Left	14	700	52	210	135
Orthodox	14	700	53	210	53
Orthodox	14	700	54	210	15
Micro	14	700	55	210	2
Micro	14	700	56	210	7
Secular Centre	14	700	57	210	8
Arab-Israeli	14	700	58	210	1
Micro	14	700	59	210	2
Right	14	700	60	210	11
Micro	14	700	61	210	2
Sectoral	14	700	62	210	104
Right	14	700	63	210	210
Left	14	700	64	210	22
Micro	14	700	65	210	1
Arab-Israeli	14	700	66	210	0
Micro	14	700	67	210	6
Micro	14	700	68	210	0
Micro	14	700	69	210	113
Orthodox	14	700	70	210	143
Micro	14	700	71	210	3
Left	14	700	52	220	72
Orthodox	14	700	53	220	22
Orthodox	14	700	54	220	6
Micro	14	700	55	220	0
Micro	14	700	56	220	1
Secular Centre	14	700	57	220	3
Arab-Israeli	14	700	58	220	0
Micro	14	700	59	220	1
Right	14	700	60	220	9
Micro	14	700	61	220	1
Sectoral	14	700	62	220	62
Right	14	700	63	220	106
Left	14	700	64	220	21
Micro	14	700	65	220	1
Arab-Israeli	14	700	66	220	0
Micro	14	700	67	220	0
Micro	14	700	68	220	2
Micro	14	700	69	220	5
Orthodox	14	700	70	220	120
Micro	14	700	71	220	2
Left	14	700	52	230	97
Orthodox	14	700	53	230	27
Orthodox	14	700	54	230	5
Micro	14	700	55	230	2
Micro	14	700	56	230	3
Secular Centre	14	700	57	230	20
Arab-Israeli	14	700	58	230	0
Micro	14	700	59	230	1
Right	14	700	60	230	4
Micro	14	700	61	230	2
Sectoral	14	700	62	230	46
Right	14	700	63	230	122
Left	14	700	64	230	32
Micro	14	700	65	230	0
Arab-Israeli	14	700	66	230	0
Micro	14	700	67	230	0
Micro	14	700	68	230	0
Micro	14	700	69	230	9
Orthodox	14	700	70	230	28
Micro	14	700	71	230	2
Left	14	700	52	240	37
Orthodox	14	700	53	240	30
Orthodox	14	700	54	240	8
Micro	14	700	55	240	0
Micro	14	700	56	240	1
Secular Centre	14	700	57	240	4
Arab-Israeli	14	700	58	240	0
Micro	14	700	59	240	0
Right	14	700	60	240	6
Micro	14	700	61	240	0
Sectoral	14	700	62	240	35
Right	14	700	63	240	120
Left	14	700	64	240	9
Micro	14	700	65	240	0
Arab-Israeli	14	700	66	240	0
Micro	14	700	67	240	7
Micro	14	700	68	240	0
Micro	14	700	69	240	37
Orthodox	14	700	70	240	76
Micro	14	700	71	240	4
Left	14	700	52	250	120
Orthodox	14	700	53	250	13
Orthodox	14	700	54	250	8
Micro	14	700	55	250	0
Micro	14	700	56	250	1
Secular Centre	14	700	57	250	10
Arab-Israeli	14	700	58	250	0
Micro	14	700	59	250	0
Right	14	700	60	250	10
Micro	14	700	61	250	0
Sectoral	14	700	62	250	105
Right	14	700	63	250	147
Left	14	700	64	250	11
Micro	14	700	65	250	0
Arab-Israeli	14	700	66	250	1
Micro	14	700	67	250	1
Micro	14	700	68	250	1
Micro	14	700	69	250	28
Orthodox	14	700	70	250	111
Micro	14	700	71	250	3
Left	14	700	52	260	54
Orthodox	14	700	53	260	34
Orthodox	14	700	54	260	16
Micro	14	700	55	260	2
Micro	14	700	56	260	0
Secular Centre	14	700	57	260	3
Arab-Israeli	14	700	58	260	0
Micro	14	700	59	260	0
Right	14	700	60	260	8
Micro	14	700	61	260	1
Sectoral	14	700	62	260	117
Right	14	700	63	260	145
Left	14	700	64	260	12
Micro	14	700	65	260	0
Arab-Israeli	14	700	66	260	0
Micro	14	700	67	260	0
Micro	14	700	68	260	1
Micro	14	700	69	260	41
Orthodox	14	700	70	260	133
Micro	14	700	71	260	0
Left	14	700	52	270	66
Orthodox	14	700	53	270	23
Orthodox	14	700	54	270	188
Micro	14	700	55	270	0
Micro	14	700	56	270	0
Secular Centre	14	700	57	270	11
Arab-Israeli	14	700	58	270	1
Micro	14	700	59	270	0
Right	14	700	60	270	11
Micro	14	700	61	270	0
Sectoral	14	700	62	270	33
Right	14	700	63	270	99
Left	14	700	64	270	12
Micro	14	700	65	270	0
Arab-Israeli	14	700	66	270	0
Micro	14	700	67	270	4
Micro	14	700	68	270	1
Micro	14	700	69	270	11
Orthodox	14	700	70	270	106
Micro	14	700	71	270	4
Left	14	700	52	280	82
Orthodox	14	700	53	280	43
Orthodox	14	700	54	280	6
Micro	14	700	55	280	0
Micro	14	700	56	280	0
Secular Centre	14	700	57	280	7
Arab-Israeli	14	700	58	280	1
Micro	14	700	59	280	0
Right	14	700	60	280	8
Micro	14	700	61	280	0
Sectoral	14	700	62	280	45
Right	14	700	63	280	151
Left	14	700	64	280	27
Micro	14	700	65	280	0
Arab-Israeli	14	700	66	280	1
Micro	14	700	67	280	5
Micro	14	700	68	280	1
Micro	14	700	69	280	12
Orthodox	14	700	70	280	106
Micro	14	700	71	280	2
Left	14	700	52	290	81
Orthodox	14	700	53	290	21
Orthodox	14	700	54	290	19
Micro	14	700	55	290	0
Micro	14	700	56	290	0
Secular Centre	14	700	57	290	4
Arab-Israeli	14	700	58	290	0
Micro	14	700	59	290	1
Right	14	700	60	290	6
Micro	14	700	61	290	0
Sectoral	14	700	62	290	64
Right	14	700	63	290	130
Left	14	700	64	290	13
Micro	14	700	65	290	1
Arab-Israeli	14	700	66	290	0
Micro	14	700	67	290	8
Micro	14	700	68	290	2
Micro	14	700	69	290	22
Orthodox	14	700	70	290	114
Micro	14	700	71	290	3
