Bloc	Knesset	Locality	Station	Votes
Left	18	97000	450	149
Micro	18	97000	450	14
Right	18	97000	450	87
Orthodox	18	97000	450	3
Arab-Israeli	18	97000	450	2
Secular Centre	18	97000	450	219
Left	18	97000	460	167
Micro	18	97000	460	21
Right	18	97000	460	87
Orthodox	18	97000	460	4
Arab-Israeli	18	97000	460	0
Secular Centre	18	97000	460	219
Left	18	97000	470	143
Micro	18	97000	470	10
Right	18	97000	470	110
Orthodox	18	97000	470	5
Arab-Israeli	18	97000	470	0
Secular Centre	18	97000	470	226
Left	18	97000	480	149
Micro	18	97000	480	13
Right	18	97000	480	159
Orthodox	18	97000	480	7
Arab-Israeli	18	97000	480	1
Secular Centre	18	97000	480	288
Left	18	97000	490	19
Micro	18	97000	490	7
Right	18	97000	490	115
Orthodox	18	97000	490	33
Arab-Israeli	18	97000	490	1
Secular Centre	18	97000	490	63
Left	18	97000	500	125
Micro	18	97000	500	7
Right	18	97000	500	93
Orthodox	18	97000	500	3
Arab-Israeli	18	97000	500	1
Secular Centre	18	97000	500	265
Left	18	97000	510	71
Micro	18	97000	510	18
Right	18	97000	510	133
Orthodox	18	97000	510	27
Arab-Israeli	18	97000	510	1
Secular Centre	18	97000	510	148
Left	18	97000	520	52
Micro	18	97000	520	9
Right	18	97000	520	153
Orthodox	18	97000	520	13
Arab-Israeli	18	97000	520	0
Secular Centre	18	97000	520	170
Left	18	97000	530	144
Micro	18	97000	530	19
Right	18	97000	530	89
Orthodox	18	97000	530	8
Arab-Israeli	18	97000	530	1
Secular Centre	18	97000	530	199
Left	18	97000	540	73
Micro	18	97000	540	10
Right	18	97000	540	189
Orthodox	18	97000	540	2
Arab-Israeli	18	97000	540	3
Secular Centre	18	97000	540	140
Left	18	97000	550	67
Micro	18	97000	550	14
Right	18	97000	550	149
Orthodox	18	97000	550	19
Arab-Israeli	18	97000	550	1
Secular Centre	18	97000	550	163
Left	18	97000	560	50
Micro	18	97000	560	8
Right	18	97000	560	107
Orthodox	18	97000	560	61
Arab-Israeli	18	97000	560	1
Secular Centre	18	97000	560	73
Left	18	97000	570	90
Micro	18	97000	570	17
Right	18	97000	570	117
Orthodox	18	97000	570	17
Arab-Israeli	18	97000	570	2
Secular Centre	18	97000	570	152
Left	18	97000	580	57
Micro	18	97000	580	14
Right	18	97000	580	89
Orthodox	18	97000	580	8
Arab-Israeli	18	97000	580	1
Secular Centre	18	97000	580	108
Left	18	97000	590	61
Micro	18	97000	590	15
Right	18	97000	590	117
Orthodox	18	97000	590	5
Arab-Israeli	18	97000	590	0
Secular Centre	18	97000	590	140
Left	18	7260	10	36
Micro	18	7260	10	10
Right	18	7260	10	153
Orthodox	18	7260	10	28
Arab-Israeli	18	7260	10	0
Secular Centre	18	7260	10	47
Left	18	11690	10	3
Micro	18	11690	10	4
Right	18	11690	10	2
Orthodox	18	11690	10	2
Arab-Israeli	18	11690	10	184
Secular Centre	18	11690	10	1
Left	18	11690	20	3
Micro	18	11690	20	5
Right	18	11690	20	2
Orthodox	18	11690	20	2
Arab-Israeli	18	11690	20	142
Secular Centre	18	11690	20	1
Left	18	9560	10	5
Micro	18	9560	10	3
Right	18	9560	10	8
Orthodox	18	9560	10	2
Arab-Israeli	18	9560	10	31
Secular Centre	18	9560	10	0
Left	18	9560	20	13
Micro	18	9560	20	2
Right	18	9560	20	3
Orthodox	18	9560	20	1
Arab-Israeli	18	9560	20	31
Secular Centre	18	9560	20	0
Left	18	11860	10	5
Micro	18	11860	10	20
Right	18	11860	10	287
Orthodox	18	11860	10	14
Arab-Israeli	18	11860	10	0
Secular Centre	18	11860	10	21
Left	18	11860	20	12
Micro	18	11860	20	22
Right	18	11860	20	319
Orthodox	18	11860	20	8
Arab-Israeli	18	11860	20	0
Secular Centre	18	11860	20	19
Left	18	2500	10	152
Micro	18	2500	10	10
Right	18	2500	10	10
Orthodox	18	2500	10	0
Arab-Israeli	18	2500	10	4
Secular Centre	18	2500	10	136
Left	18	2500	20	135
Micro	18	2500	20	9
Right	18	2500	20	8
Orthodox	18	2500	20	0
Arab-Israeli	18	2500	20	1
Secular Centre	18	2500	20	115
Left	18	3070	10	10
Micro	18	3070	10	4
Right	18	3070	10	256
Orthodox	18	3070	10	28
Arab-Israeli	18	3070	10	0
Secular Centre	18	3070	10	9
Left	18	4340	10	175
Micro	18	4340	10	5
Right	18	4340	10	30
Orthodox	18	4340	10	2
Arab-Israeli	18	4340	10	0
Secular Centre	18	4340	10	119
Left	18	6840	10	122
Micro	18	6840	10	17
Right	18	6840	10	63
Orthodox	18	6840	10	2
Arab-Israeli	18	6840	10	0
Secular Centre	18	6840	10	147
Left	18	12080	10	125
Micro	18	12080	10	35
Right	18	12080	10	39
Orthodox	18	12080	10	2
Arab-Israeli	18	12080	10	2
Secular Centre	18	12080	10	110
Left	18	3770	10	175
Micro	18	3770	10	10
Right	18	3770	10	28
Orthodox	18	3770	10	1
Arab-Israeli	18	3770	10	3
Secular Centre	18	3770	10	99
Left	18	6770	10	129
Micro	18	6770	10	15
Right	18	6770	10	76
Orthodox	18	6770	10	4
Arab-Israeli	18	6770	10	1
Secular Centre	18	6770	10	185
Left	18	4230	10	126
Micro	18	4230	10	6
Right	18	4230	10	16
Orthodox	18	4230	10	2
Arab-Israeli	18	4230	10	3
Secular Centre	18	4230	10	64
Left	18	4230	20	104
Micro	18	4230	20	6
Right	18	4230	20	8
Orthodox	18	4230	20	1
Arab-Israeli	18	4230	20	1
Secular Centre	18	4230	20	63
Left	18	37690	10	128
Micro	18	37690	10	13
Right	18	37690	10	91
Orthodox	18	37690	10	2
Arab-Israeli	18	37690	10	2
Secular Centre	18	37690	10	134
Left	18	37690	20	127
Micro	18	37690	20	24
Right	18	37690	20	116
Orthodox	18	37690	20	4
Arab-Israeli	18	37690	20	2
Secular Centre	18	37690	20	146
Left	18	37690	30	111
Micro	18	37690	30	16
Right	18	37690	30	147
Orthodox	18	37690	30	5
Arab-Israeli	18	37690	30	0
Secular Centre	18	37690	30	151
Left	18	37690	40	113
Micro	18	37690	40	14
Right	18	37690	40	130
Orthodox	18	37690	40	2
Arab-Israeli	18	37690	40	1
Secular Centre	18	37690	40	135
Left	18	36030	10	45
Micro	18	36030	10	25
Right	18	36030	10	105
Orthodox	18	36030	10	6
Arab-Israeli	18	36030	10	1
Secular Centre	18	36030	10	73
Left	18	4640	10	40
Micro	18	4640	10	4
Right	18	4640	10	1
Orthodox	18	4640	10	0
Arab-Israeli	18	4640	10	4
Secular Centre	18	4640	10	11
Left	18	12490	10	70
Micro	18	12490	10	78
Right	18	12490	10	6
Orthodox	18	12490	10	0
Arab-Israeli	18	12490	10	13
Secular Centre	18	12490	10	35
Left	18	64000	10	21
Micro	18	64000	10	8
Right	18	64000	10	128
Orthodox	18	64000	10	32
Arab-Israeli	18	64000	10	0
Secular Centre	18	64000	10	78
Left	18	64000	20	11
Micro	18	64000	20	14
Right	18	64000	20	136
Orthodox	18	64000	20	56
Arab-Israeli	18	64000	20	0
Secular Centre	18	64000	20	55
Left	18	64000	30	93
Micro	18	64000	30	21
Right	18	64000	30	107
Orthodox	18	64000	30	22
Arab-Israeli	18	64000	30	1
Secular Centre	18	64000	30	125
Left	18	64000	40	71
Micro	18	64000	40	17
Right	18	64000	40	174
Orthodox	18	64000	40	40
Arab-Israeli	18	64000	40	2
Secular Centre	18	64000	40	106
Left	18	64000	50	54
Micro	18	64000	50	12
Right	18	64000	50	154
Orthodox	18	64000	50	54
Arab-Israeli	18	64000	50	3
Secular Centre	18	64000	50	118
Left	18	64000	60	57
Micro	18	64000	60	10
Right	18	64000	60	198
Orthodox	18	64000	60	79
Arab-Israeli	18	64000	60	0
Secular Centre	18	64000	60	116
Left	18	64000	70	11
Micro	18	64000	70	3
Right	18	64000	70	175
Orthodox	18	64000	70	67
Arab-Israeli	18	64000	70	1
Secular Centre	18	64000	70	62
Left	18	64000	80	7
Micro	18	64000	80	5
Right	18	64000	80	190
Orthodox	18	64000	80	52
Arab-Israeli	18	64000	80	0
Secular Centre	18	64000	80	63
Left	18	64000	90	18
Micro	18	64000	90	12
Right	18	64000	90	208
Orthodox	18	64000	90	44
Arab-Israeli	18	64000	90	1
Secular Centre	18	64000	90	78
Left	18	64000	100	27
Micro	18	64000	100	10
Right	18	64000	100	196
Orthodox	18	64000	100	54
Arab-Israeli	18	64000	100	2
Secular Centre	18	64000	100	104
Left	18	64000	110	40
Micro	18	64000	110	15
Right	18	64000	110	175
Orthodox	18	64000	110	32
Arab-Israeli	18	64000	110	0
Secular Centre	18	64000	110	136
Left	18	64000	170	36
Micro	18	64000	170	14
Right	18	64000	170	174
Orthodox	18	64000	170	33
Arab-Israeli	18	64000	170	1
Secular Centre	18	64000	170	64
Left	18	64000	190	22
Micro	18	64000	190	7
Right	18	64000	190	160
Orthodox	18	64000	190	72
Arab-Israeli	18	64000	190	1
Secular Centre	18	64000	190	60
Left	18	64000	200	63
Micro	18	64000	200	19
Right	18	64000	200	190
Orthodox	18	64000	200	67
Arab-Israeli	18	64000	200	0
Secular Centre	18	64000	200	124
Left	18	64000	210	20
Micro	18	64000	210	10
Right	18	64000	210	179
Orthodox	18	64000	210	107
Arab-Israeli	18	64000	210	0
Secular Centre	18	64000	210	72
Left	18	64000	220	19
Micro	18	64000	220	5
Right	18	64000	220	144
Orthodox	18	64000	220	70
Arab-Israeli	18	64000	220	0
Secular Centre	18	64000	220	53
Left	18	64000	230	48
Micro	18	64000	230	15
Right	18	64000	230	228
Orthodox	18	64000	230	43
Arab-Israeli	18	64000	230	0
Secular Centre	18	64000	230	92
Left	18	64000	240	29
Micro	18	64000	240	15
Right	18	64000	240	101
Orthodox	18	64000	240	35
Arab-Israeli	18	64000	240	0
Secular Centre	18	64000	240	55
Left	18	64000	250	55
Micro	18	64000	250	11
Right	18	64000	250	126
Orthodox	18	64000	250	10
Arab-Israeli	18	64000	250	1
Secular Centre	18	64000	250	96
Left	18	64000	260	50
Micro	18	64000	260	21
Right	18	64000	260	137
Orthodox	18	64000	260	25
Arab-Israeli	18	64000	260	2
Secular Centre	18	64000	260	144
Left	18	64000	270	104
Micro	18	64000	270	15
Right	18	64000	270	163
Orthodox	18	64000	270	15
Arab-Israeli	18	64000	270	5
Secular Centre	18	64000	270	181
Left	18	64000	280	162
Micro	18	64000	280	8
Right	18	64000	280	90
Orthodox	18	64000	280	4
Arab-Israeli	18	64000	280	4
Secular Centre	18	64000	280	230
Left	18	64000	290	81
Micro	18	64000	290	19
Right	18	64000	290	190
Orthodox	18	64000	290	42
Arab-Israeli	18	64000	290	2
Secular Centre	18	64000	290	150
Left	18	64000	300	119
Micro	18	64000	300	20
Right	18	64000	300	122
Orthodox	18	64000	300	7
Arab-Israeli	18	64000	300	1
Secular Centre	18	64000	300	218
Left	18	64000	310	97
Micro	18	64000	310	16
Right	18	64000	310	114
Orthodox	18	64000	310	2
Arab-Israeli	18	64000	310	0
Secular Centre	18	64000	310	178
Left	18	64000	320	128
Micro	18	64000	320	10
Right	18	64000	320	104
Orthodox	18	64000	320	5
Arab-Israeli	18	64000	320	0
Secular Centre	18	64000	320	204
Left	18	64000	330	70
Micro	18	64000	330	13
Right	18	64000	330	99
Orthodox	18	64000	330	25
Arab-Israeli	18	64000	330	2
Secular Centre	18	64000	330	124
Left	18	64000	340	168
Micro	18	64000	340	14
Right	18	64000	340	109
Orthodox	18	64000	340	6
Arab-Israeli	18	64000	340	3
Secular Centre	18	64000	340	255
Left	18	64000	350	26
Micro	18	64000	350	8
Right	18	64000	350	145
Orthodox	18	64000	350	42
Arab-Israeli	18	64000	350	0
Secular Centre	18	64000	350	109
Left	18	64000	360	76
Micro	18	64000	360	11
Right	18	64000	360	119
Orthodox	18	64000	360	64
Arab-Israeli	18	64000	360	3
Secular Centre	18	64000	360	106
Left	18	64000	370	66
Micro	18	64000	370	12
Right	18	64000	370	127
Orthodox	18	64000	370	10
Arab-Israeli	18	64000	370	0
Secular Centre	18	64000	370	125
Left	18	64000	380	112
Micro	18	64000	380	20
Right	18	64000	380	144
Orthodox	18	64000	380	13
Arab-Israeli	18	64000	380	3
Secular Centre	18	64000	380	199
Left	18	64000	390	125
Micro	18	64000	390	19
Right	18	64000	390	167
Orthodox	18	64000	390	8
Arab-Israeli	18	64000	390	3
Secular Centre	18	64000	390	209
Left	18	64000	400	101
Micro	18	64000	400	10
Right	18	64000	400	167
Orthodox	18	64000	400	10
Arab-Israeli	18	64000	400	1
Secular Centre	18	64000	400	221
Left	18	64000	410	104
Micro	18	64000	410	21
Right	18	64000	410	155
Orthodox	18	64000	410	19
Arab-Israeli	18	64000	410	4
Secular Centre	18	64000	410	198
Left	18	64000	420	165
Micro	18	64000	420	5
Right	18	64000	420	112
Orthodox	18	64000	420	4
Arab-Israeli	18	64000	420	3
Secular Centre	18	64000	420	196
Left	18	64000	430	100
Micro	18	64000	430	12
Right	18	64000	430	95
Orthodox	18	64000	430	4
Arab-Israeli	18	64000	430	2
Secular Centre	18	64000	430	182
Left	18	64000	440	65
Micro	18	64000	440	14
Right	18	64000	440	174
Orthodox	18	64000	440	74
Arab-Israeli	18	64000	440	0
Secular Centre	18	64000	440	127
Left	18	64000	450	67
Micro	18	64000	450	22
Right	18	64000	450	129
Orthodox	18	64000	450	16
Arab-Israeli	18	64000	450	1
Secular Centre	18	64000	450	174
Left	18	64000	460	62
Micro	18	64000	460	7
Right	18	64000	460	114
Orthodox	18	64000	460	16
Arab-Israeli	18	64000	460	2
Secular Centre	18	64000	460	97
Left	18	64000	470	35
Micro	18	64000	470	11
Right	18	64000	470	139
Orthodox	18	64000	470	41
Arab-Israeli	18	64000	470	1
Secular Centre	18	64000	470	85
Left	18	64000	480	64
Micro	18	64000	480	20
Right	18	64000	480	160
Orthodox	18	64000	480	14
Arab-Israeli	18	64000	480	0
Secular Centre	18	64000	480	145
Left	18	64000	490	80
Micro	18	64000	490	14
Right	18	64000	490	155
Orthodox	18	64000	490	11
Arab-Israeli	18	64000	490	2
Secular Centre	18	64000	490	143
Left	18	64000	500	43
Micro	18	64000	500	13
Right	18	64000	500	140
Orthodox	18	64000	500	16
Arab-Israeli	18	64000	500	1
Secular Centre	18	64000	500	100
Left	18	64000	510	33
Micro	18	64000	510	4
Right	18	64000	510	135
Orthodox	18	64000	510	15
Arab-Israeli	18	64000	510	0
Secular Centre	18	64000	510	73
Left	18	64000	520	84
Micro	18	64000	520	14
Right	18	64000	520	233
Orthodox	18	64000	520	39
Arab-Israeli	18	64000	520	1
Secular Centre	18	64000	520	144
Left	18	64000	530	72
Micro	18	64000	530	16
Right	18	64000	530	129
Orthodox	18	64000	530	21
Arab-Israeli	18	64000	530	2
Secular Centre	18	64000	530	157
Left	18	64000	540	107
Micro	18	64000	540	18
Right	18	64000	540	126
Orthodox	18	64000	540	16
Arab-Israeli	18	64000	540	1
Secular Centre	18	64000	540	181
Left	18	64000	550	55
Micro	18	64000	550	14
Right	18	64000	550	92
Orthodox	18	64000	550	27
Arab-Israeli	18	64000	550	0
Secular Centre	18	64000	550	102
Left	18	64000	560	94
Micro	18	64000	560	22
Right	18	64000	560	141
Orthodox	18	64000	560	18
Arab-Israeli	18	64000	560	1
Secular Centre	18	64000	560	190
Left	18	64000	570	119
Micro	18	64000	570	18
Right	18	64000	570	114
Orthodox	18	64000	570	5
Arab-Israeli	18	64000	570	4
Secular Centre	18	64000	570	174
Left	18	64000	580	62
Micro	18	64000	580	21
Right	18	64000	580	148
Orthodox	18	64000	580	5
Arab-Israeli	18	64000	580	0
Secular Centre	18	64000	580	134
Left	18	64000	590	67
Micro	18	64000	590	13
Right	18	64000	590	104
Orthodox	18	64000	590	18
Arab-Israeli	18	64000	590	2
Secular Centre	18	64000	590	163
Left	18	64000	600	67
Micro	18	64000	600	13
Right	18	64000	600	132
Orthodox	18	64000	600	11
Arab-Israeli	18	64000	600	0
Secular Centre	18	64000	600	123
Left	18	64000	610	107
Micro	18	64000	610	13
Right	18	64000	610	140
Orthodox	18	64000	610	10
Arab-Israeli	18	64000	610	2
Secular Centre	18	64000	610	180
Left	18	64000	620	74
Micro	18	64000	620	15
Right	18	64000	620	130
Orthodox	18	64000	620	12
Arab-Israeli	18	64000	620	3
Secular Centre	18	64000	620	117
Left	18	64000	630	151
Micro	18	64000	630	28
Right	18	64000	630	131
Orthodox	18	64000	630	9
Arab-Israeli	18	64000	630	4
Secular Centre	18	64000	630	216
Left	18	64000	640	111
Micro	18	64000	640	18
Right	18	64000	640	154
Orthodox	18	64000	640	4
Arab-Israeli	18	64000	640	4
Secular Centre	18	64000	640	178
Left	18	64000	650	94
Micro	18	64000	650	13
Right	18	64000	650	139
Orthodox	18	64000	650	13
Arab-Israeli	18	64000	650	5
Secular Centre	18	64000	650	135
Left	18	64000	660	94
Micro	18	64000	660	12
Right	18	64000	660	97
Orthodox	18	64000	660	3
Arab-Israeli	18	64000	660	1
Secular Centre	18	64000	660	145
Left	18	64000	670	96
Micro	18	64000	670	12
Right	18	64000	670	90
Orthodox	18	64000	670	17
Arab-Israeli	18	64000	670	5
Secular Centre	18	64000	670	169
Left	18	64000	680	49
Micro	18	64000	680	24
Right	18	64000	680	192
Orthodox	18	64000	680	61
Arab-Israeli	18	64000	680	0
Secular Centre	18	64000	680	145
Left	18	64000	690	130
Micro	18	64000	690	14
Right	18	64000	690	125
Orthodox	18	64000	690	8
Arab-Israeli	18	64000	690	1
Secular Centre	18	64000	690	192
Left	18	64000	700	88
Micro	18	64000	700	9
Right	18	64000	700	132
Orthodox	18	64000	700	7
Arab-Israeli	18	64000	700	2
Secular Centre	18	64000	700	141
Left	18	64000	710	76
Micro	18	64000	710	16
Right	18	64000	710	92
Orthodox	18	64000	710	17
Arab-Israeli	18	64000	710	0
Secular Centre	18	64000	710	138
Left	18	64000	720	85
Micro	18	64000	720	16
Right	18	64000	720	107
Orthodox	18	64000	720	1
Arab-Israeli	18	64000	720	1
Secular Centre	18	64000	720	149
Left	18	64000	730	28
Micro	18	64000	730	6
Right	18	64000	730	115
Orthodox	18	64000	730	48
Arab-Israeli	18	64000	730	1
Secular Centre	18	64000	730	78
Left	18	64000	740	36
Micro	18	64000	740	16
Right	18	64000	740	151
Orthodox	18	64000	740	21
Arab-Israeli	18	64000	740	2
Secular Centre	18	64000	740	90
Left	18	64000	750	94
Micro	18	64000	750	14
Right	18	64000	750	151
Orthodox	18	64000	750	11
Arab-Israeli	18	64000	750	1
Secular Centre	18	64000	750	179
Left	18	64000	760	91
Micro	18	64000	760	9
Right	18	64000	760	84
Orthodox	18	64000	760	1
Arab-Israeli	18	64000	760	1
Secular Centre	18	64000	760	177
Left	18	64000	770	99
Micro	18	64000	770	17
Right	18	64000	770	76
Orthodox	18	64000	770	3
Arab-Israeli	18	64000	770	1
Secular Centre	18	64000	770	141
Left	18	64000	780	110
Micro	18	64000	780	18
Right	18	64000	780	109
Orthodox	18	64000	780	12
Arab-Israeli	18	64000	780	2
Secular Centre	18	64000	780	152
Left	18	64000	790	112
Micro	18	64000	790	13
Right	18	64000	790	128
Orthodox	18	64000	790	23
Arab-Israeli	18	64000	790	2
Secular Centre	18	64000	790	195
Left	18	64000	800	49
Micro	18	64000	800	9
Right	18	64000	800	92
Orthodox	18	64000	800	30
Arab-Israeli	18	64000	800	1
Secular Centre	18	64000	800	78
Left	18	64000	810	82
Micro	18	64000	810	16
Right	18	64000	810	130
Orthodox	18	64000	810	14
Arab-Israeli	18	64000	810	2
Secular Centre	18	64000	810	162
Left	18	64000	820	110
Micro	18	64000	820	11
Right	18	64000	820	102
Orthodox	18	64000	820	7
Arab-Israeli	18	64000	820	1
Secular Centre	18	64000	820	174
Left	18	64000	830	83
Micro	18	64000	830	11
Right	18	64000	830	103
Orthodox	18	64000	830	13
Arab-Israeli	18	64000	830	0
Secular Centre	18	64000	830	155
Left	18	64000	840	111
Micro	18	64000	840	33
Right	18	64000	840	105
Orthodox	18	64000	840	13
Arab-Israeli	18	64000	840	6
Secular Centre	18	64000	840	161
Left	18	64000	850	95
Micro	18	64000	850	25
Right	18	64000	850	109
Orthodox	18	64000	850	15
Arab-Israeli	18	64000	850	0
Secular Centre	18	64000	850	147
Left	18	64000	860	89
Micro	18	64000	860	10
Right	18	64000	860	91
Orthodox	18	64000	860	11
Arab-Israeli	18	64000	860	0
Secular Centre	18	64000	860	102
Left	18	64000	870	85
Micro	18	64000	870	8
Right	18	64000	870	90
Orthodox	18	64000	870	12
Arab-Israeli	18	64000	870	5
Secular Centre	18	64000	870	178
Left	18	64000	880	62
Micro	18	64000	880	12
Right	18	64000	880	103
Orthodox	18	64000	880	11
Arab-Israeli	18	64000	880	0
Secular Centre	18	64000	880	164
Left	18	64000	890	106
Micro	18	64000	890	16
Right	18	64000	890	108
Orthodox	18	64000	890	3
Arab-Israeli	18	64000	890	1
Secular Centre	18	64000	890	187
Left	18	64000	900	114
Micro	18	64000	900	10
Right	18	64000	900	123
Orthodox	18	64000	900	2
Arab-Israeli	18	64000	900	2
Secular Centre	18	64000	900	153
Left	18	64000	910	114
Micro	18	64000	910	17
Right	18	64000	910	110
Orthodox	18	64000	910	6
Arab-Israeli	18	64000	910	0
Secular Centre	18	64000	910	189
Left	18	64000	920	62
Micro	18	64000	920	11
Right	18	64000	920	88
Orthodox	18	64000	920	10
Arab-Israeli	18	64000	920	1
Secular Centre	18	64000	920	94
Left	18	64000	930	37
Micro	18	64000	930	18
Right	18	64000	930	89
Orthodox	18	64000	930	21
Arab-Israeli	18	64000	930	1
Secular Centre	18	64000	930	113
Left	18	64000	940	97
Micro	18	64000	940	8
Right	18	64000	940	102
Orthodox	18	64000	940	2
Arab-Israeli	18	64000	940	2
Secular Centre	18	64000	940	136
Left	18	64000	950	105
Micro	18	64000	950	12
Right	18	64000	950	136
Orthodox	18	64000	950	20
Arab-Israeli	18	64000	950	1
Secular Centre	18	64000	950	218
Left	18	64000	960	65
Micro	18	64000	960	18
Right	18	64000	960	142
Orthodox	18	64000	960	10
Arab-Israeli	18	64000	960	0
Secular Centre	18	64000	960	145
Left	18	64000	970	54
Micro	18	64000	970	11
Right	18	64000	970	122
Orthodox	18	64000	970	11
Arab-Israeli	18	64000	970	0
Secular Centre	18	64000	970	142
Left	18	64000	980	99
Micro	18	64000	980	22
Right	18	64000	980	113
Orthodox	18	64000	980	15
Arab-Israeli	18	64000	980	1
Secular Centre	18	64000	980	212
Left	18	64000	990	56
Micro	18	64000	990	10
Right	18	64000	990	122
Orthodox	18	64000	990	25
Arab-Israeli	18	64000	990	0
Secular Centre	18	64000	990	131
Left	18	64000	1000	67
Micro	18	64000	1000	11
Right	18	64000	1000	161
Orthodox	18	64000	1000	4
Arab-Israeli	18	64000	1000	1
Secular Centre	18	64000	1000	119
Left	18	64000	1010	88
Micro	18	64000	1010	16
Right	18	64000	1010	68
Orthodox	18	64000	1010	6
Arab-Israeli	18	64000	1010	3
Secular Centre	18	64000	1010	151
Left	18	64000	1020	56
Micro	18	64000	1020	10
Right	18	64000	1020	130
Orthodox	18	64000	1020	6
Arab-Israeli	18	64000	1020	1
Secular Centre	18	64000	1020	161
Left	18	64000	1030	75
Micro	18	64000	1030	7
Right	18	64000	1030	137
Orthodox	18	64000	1030	8
Arab-Israeli	18	64000	1030	2
Secular Centre	18	64000	1030	138
Left	18	64000	1040	108
Micro	18	64000	1040	12
Right	18	64000	1040	136
Orthodox	18	64000	1040	8
Arab-Israeli	18	64000	1040	3
Secular Centre	18	64000	1040	189
Left	18	64000	1050	64
Micro	18	64000	1050	10
Right	18	64000	1050	139
Orthodox	18	64000	1050	5
Arab-Israeli	18	64000	1050	0
Secular Centre	18	64000	1050	89
Left	18	64000	1060	120
Micro	18	64000	1060	19
Right	18	64000	1060	145
Orthodox	18	64000	1060	2
Arab-Israeli	18	64000	1060	7
Secular Centre	18	64000	1060	218
Left	18	64000	1070	118
Micro	18	64000	1070	17
Right	18	64000	1070	95
Orthodox	18	64000	1070	12
Arab-Israeli	18	64000	1070	4
Secular Centre	18	64000	1070	173
Left	18	64000	1080	38
Micro	18	64000	1080	9
Right	18	64000	1080	111
Orthodox	18	64000	1080	6
Arab-Israeli	18	64000	1080	0
Secular Centre	18	64000	1080	99
Left	18	64000	1090	138
Micro	18	64000	1090	16
Right	18	64000	1090	132
Orthodox	18	64000	1090	8
Arab-Israeli	18	64000	1090	2
Secular Centre	18	64000	1090	221
Left	18	64000	1100	84
Micro	18	64000	1100	9
Right	18	64000	1100	92
Orthodox	18	64000	1100	6
Arab-Israeli	18	64000	1100	1
Secular Centre	18	64000	1100	132
Left	18	64000	1110	69
Micro	18	64000	1110	19
Right	18	64000	1110	158
Orthodox	18	64000	1110	10
Arab-Israeli	18	64000	1110	0
Secular Centre	18	64000	1110	124
Left	18	64000	1120	97
Micro	18	64000	1120	35
Right	18	64000	1120	131
Orthodox	18	64000	1120	9
Arab-Israeli	18	64000	1120	2
Secular Centre	18	64000	1120	188
Left	18	64000	1130	97
Micro	18	64000	1130	11
Right	18	64000	1130	117
Orthodox	18	64000	1130	7
Arab-Israeli	18	64000	1130	6
