Address	Latitude	Longitude
רחל אמנו 72, ירושלים	31.7655596	35.2095465
שד נוה יעקב 38 ב, ירושלים	31.837826	35.239951
ציפורן 8, יזרעאל	32.562589	35.319425
גבריאלוב קרית משה, רחובות	31.8867516	34.7859266
דרך הטייסים 28, תל אביב - יפו	32.0566916	34.8041967
אבן עזרא 13, דן	32.1657149	34.8307033
מלכיה, צפת	33.098589	35.509624
הדגל 7, אשקלון	31.650243	34.557517
אביאל, חדרה	32.43871	34.918828
הכנסת 4, דן-צפון	32.6104931	35.287922
זכרון יעקב, זכרון יעקב	32.573905	34.951977
כסיפה כסיפה, באר שבע	31.249246	35.083681
קפלן 7, פתח תקווה	32.0898061	34.8694434
קריית חינוך 6, יזרעאל	31.9512433	34.9315856
בר אילן 52, כפר סבא	32.1834338	34.9140451
עמק חרוד 9, רמלה-לוד	31.9194509	35.003058
מחנה טלי, באר שבע	31.2521018	34.7867691
"שד' חב""ד 25, תל-אביב"	32.0403281	34.7538772
הדקל 31, השרון (נתניה)	32.2684005	34.8529835
רינתיה, פתח תקווה	32.044365	34.928477
דולב 8, יזרעאל	32.562589	35.319425
צין, באר שבע	31.2683834	34.7931999
סלומון 41, פתח תקווה	32.0843546	34.8804114
חיבת ציון 16, דן-צפון	33.239637	35.653953
"הרא""ה 212, דן"	32.066565	34.8235646
סירקין נחמן 2, אשקלון	31.7720175	34.6325418
אברבנאל 30, ראשון לציון	31.9658644	34.8153694
אהרון בקר 10, תל אביב - יפו	32.1222447	34.8167347
"עגנון ש""י, אשקלון"	31.6687885	34.5742523
אלפסי 12, באר שבע	31.2595006	34.7721352
בית יצחק-שער חפר, בית יצחק-שער חפר	32.33558	34.8895
וולפסון 13, פתח תקווה	32.0865856	34.8887087
המעפיל, השרון (נתניה)	32.333925	34.851164
שמואל הנגיד 21, דן-צפון	33.239637	35.653953
"הגר""א 4, השרון (נתניה)"	32.3095547	34.8559497
עיילבון 1, כנרת	32.837949	35.399996
מרגולין 22, ראשון לציון	31.9691226	34.810991
אורט 3, אשקלון	31.6681487	34.5681956
מלכי ישראל 57, ירושלים	31.78972289999999	35.213311
פוריה עילית 1, כנרת	32.732736	35.546162
צופית הקשת 1, מרכז-צפון	32.1912999	34.9220593
מעלה גיא אוני, ראש פינה	32.9691217	35.5449377
אעצם (שבט), באר שבע	31.295816	34.903102
רח 7025, יזרעאל	32.6328199	35.3496559
בן שמן (מושב), רמלה-לוד	31.951014	34.888075
מסד, מסד	32.844172	35.423166
בר אילן 25, כפר סבא	32.1818286	34.9131597
נווה מבטח נווה מבטח, בת חצור	31.806767	34.741231
מזרחי דוד 6, רמלה-לוד	31.9430164	34.8805214
הבנים 8, מרכז-דרום	32.1559381	34.8925913
יצחק שדה 20, דן	32.0652933	34.7859818
יהושפט 52, עכו	32.9284349	35.0777421
שולמית 1, פתח תקווה	32.0775225	34.9006704
שדה בוקר 32, קריות	30.873611	34.793098
גבעת יערים, יהודה	31.786089	35.09277
גבעת התחמושת 23, חולון	32.0058736	34.7907358
העצמאות 5, אריאל	32.105417	35.17541629999999
הבוטנים, פרדס חנה-כרכור	32.4691315	34.972852
הכבאים 25, דן	32.0624362	34.8357333
צין, אילת	29.5601698	34.9453269
הטייסים 64, אשקלון	31.6754393	34.5580325
"לסקוב חיים רא""ל 26, חיפה"	32.772784	35.003996
נתיב מאיר בליטי, קרית ים	32.855035	35.077457
נהר הירדן 58, בית שמש	31.7255465	34.995146
הגליל 10, דן	32.7899233	35.0184302
"ריטב""א 9, רמלה-לוד"	31.931566	34.872938
גיבורי סיני 43, עכו	32.9312218	35.0770075
עשרת, רחובות	31.824913	34.747459
יאיר 6, אשקלון	31.6687885	34.5742523
חברון 4, דן	32.0742563	34.82419
אלתר רחל 3, מרכז-דרום	31.9483217	34.8886673
האיריס 3, כפר יונה	32.3182224	34.9390983
רמז 8, דן	32.085665	34.7859567
צפרירים, יהודה	31.659618	34.944326
רמז 71, יהוד	32.038093	34.8910374
הרב עוזיאל, אשקלון	31.659013	34.566594
הששה עשר 91 פ.זאב מרכז, ירושלים	31.8304694	35.2459907
תעוז, תעוז	31.801288	34.971972
יצחק אלחנן 4 טלביה, ירושלים	31.7705495	35.2208785
שד אבא חושי 51 אחוזה, חיפה	32.7756078	35.0012212
בן יוסף שלמה, אשקלון	31.6687885	34.5742523
ויסנברג יחיאל, חדרה	32.511063	34.917283
הקישון 17, עפולה	32.6108823	35.27781969999999
מוהליבר 6, יהוד-נווה אפרים	31.9512433	34.9315856
צונץ 11, תל אביב - יפו	32.0431254	34.7636781
ביאליק 52, פתח תקווה	32.0810919	34.8858353
עוצם, עוצם	31.637665	34.705108
בורנשטיין צבי 927, באר שבע	30.9863805	34.9327399
אוסטרובסקי 26, רעננה	32.177849	34.873711
רח 5026 24, נצרת	32.7068846	35.28706409999999
יקינטון, נצרת עילית	32.7246331	35.335326
ביאליק 29, איילון	32.0861791	34.8098462
שד מנחם בגין 20, כפר יונה	32.3170877	34.9357817
"האדמו""ר מחב""ד 28, אשקלון"	31.617087	34.7516227
חביבה 16, חיפה	32.7811516	35.0072758
חצרים 2, איילון	31.240603	34.717427
"צה""ל, אופקים"	31.3120968	34.6191809
ישעיהו הנביא 23, מרכז-דרום	31.914649	35.0010549
אינשטיין 52, חיפה	32.7822162	34.9940662
תבור, עכו	32.933052	35.082678
"מזא""ה 34, תל-אביב"	32.0662043	34.7755681
בית און, רחובות	31.855786	34.839173
הדר, רחובות	31.8993913	34.8058752
רח' העלייה, זכרון יעקב	32.5688999	34.9569128
אורן אבי 3, פתח תקווה	32.0810844	34.8659519
"צה""ל 26, רחובות"	31.8943652	34.8115292
פתח תקווה 10, אשדוד	31.7823173	34.6625143
שכ 7, תל שבע	31.25690299999999	34.861449
"כרם מהרל, כרם מהר""ל"	32.644325	34.99145
כליל החורש, נצרת עילית	32.7304324	35.3297857
הברוש 70, מבשרת ציון	31.8019973	35.1591255
סטרומה 5, אשקלון	31.6528704	34.5802202
מעלה מיכאל, אלון שבות	31.656848	35.125893
עיט 13, באר שבע	31.2251251	34.76477870000001
כצנלסון ברל 56, בת ים	32.0189224	34.7542101
משה שפירא, אשקלון	31.6575576	34.5534544
כחל, צפת	32.89046500000001	35.511572
הדעת 98, באר שבע	31.2733575	34.8040025
קדושי קהיר 81, חולון	32.0155301	34.7635783
יאנוח, יאנוח-ג'ת	32.983831	35.252612
כרמי צור, כרמי צור	31.609468	35.101273
שאול המלך 5, מרכז-צפון	32.1841242	34.9400679
כפר בן נון, כפר בן נון	31.861679	34.947191
מוצא עילית ארזה אולם מס' 9, מוצא עילית	31.7934129	35.1567387
"תרמ""ב 7, ראשון לציון"	31.9664179	34.8037183
קרן היסוד 36, עכו	32.933052	35.082678
שיבולים, שיבולים	31.396398	34.608144
שפרעם, כרמיאל	32.914671	35.292417
יהודה הנשיא 41 ד', באר שבע	31.2705542	34.7922346
עזרא 1, עכו	32.9299237	35.0918465
אברבוך 03, רמת השרון	32.1428181	34.8381027
חופית, חופית	32.386082	34.874078
גנדי (רחבעם זאבי) 2, באר שבע	31.2830083	34.8074106
קטורה, באר שבע	31.240322	34.786452
מוריה 25, דן	32.7947346	34.9852192
שד נוה יעקב 36, ירושלים	31.837718	35.239288
מעלה ההר, עכו	33.0356931	35.2425961
"קק""ל 55, אשדוד"	31.779361	34.6491503
הפורצים 25, נתניה	32.3249057	34.8637822
ראש פנה, ראש פינה	32.968586	35.544182
עין שריד, השרון (נתניה)	32.274901	34.93418
אנילביץ 34, רחובות	31.890575	34.793685
הגבורה 37, אשקלון	31.6651175	34.5668322
ורבורג 5, חולון	32.011183	34.7907185
עין גדי, עין גדי	31.451191	35.383571
"רמב""ם 7, בת ים"	32.0302242	34.7456549
הדקל, רמלה-לוד	31.937913	34.902272
אבו רוקייק (שבט), באר שבע	31.25954	34.863897
קרול 11, פתח תקווה	32.0926734	34.8779617
הר מירון 4, הרצליה	32.158825	34.8362933
הזית 1, דן-דרום	32.7733889	35.0387938
משמר איילון, רמלה-לוד	31.872478	34.943253
רמז 6, יזרעאל	32.0877757	34.7862355
יואב 5 ק.אליעזר, חיפה	32.827336	34.982659
הרברט סמואל 15, ראשון לציון	31.9602902	34.8133346
נווה אפעל, דן	32.047236	34.835859
דברת, יזרעאל	32.646729	35.350085
כליל החורש 26, דימונה	31.078701	35.0417555
רח' 63, דאלית אל-כרמל	32.693796	35.055447
פצאל ד.נ. חבל יריחו, פצאל	32.043492	35.443753
קרית טבעון קרן קיימת 19, קריות	32.716221	35.127483
צבעון, צפת	33.026363	35.416723
שרת משה 6, כפר סבא	32.1730134	34.9092009
חטיבת אלכסנדרוני, נתניה	32.2998249	34.8514198
רגבה, עכו	32.977493	35.099129
סינא 101, כרמיאל	32.914671	35.292417
כליל החורש 26, באר שבע	31.2521018	34.7867691
המעגל 24, דן	32.0819674	34.813033
שדרות הארבעה, יזרעאל	32.49594	35.500692
הארזים 87, מעלות-תרשיחא	33.0129956	35.2841585
יפיע, יפיע	32.695002	35.28201
מבצע דני 1, ראש העין	32.0977028	34.976571
שד נורדאו 36, תל אביב - יפו	32.0922354	34.7765345
המלך יהושפט 6 נוה דוד, חיפה	32.807498	34.96140680000001
בן צבי 12, יהוד-נווה אפרים	32.0301614	34.8943489
קרן היסוד 33, חיפה	32.7895544	34.9972432
שפיים, שפיים	32.216586	34.822409
חפץ חיים, חפץ חיים	31.789319	34.799739
רבי יהודה הנשיא 24 ב, רמלה-לוד	31.931566	34.872938
דהרי שלום 18, רחובות	31.8817719	34.8154323
קפלן אליעזר 7, פתח תקווה	32.0736301	34.7826113
הרי גולן 4, אשדוד	31.7837726	34.6327147
הערבה 8, חולון	32.0114461	34.7637644
מבקיעים, מבקיעים	31.622518	34.577431
קדושת לוי 59, ביתר עילית	31.7025197	35.110481
כפר תבור שכ המיסדים 1, שעורים	32.6889703	35.4222326
אילנות 10, קרית ים	32.8588896	35.0841058
"אז""ר 41, מרכז-צפון"	32.1845642	34.9081453
מגידו קיבוץ מגידו, מגידו	32.577899	35.179972
בצלאל 5 הדר עליון, חיפה	32.8037154	35.0000071
"41 ל""צה, חיפה"	32.7940463	34.989571
תמר, יקנעם עילית	32.6576985	35.1066128
אבו עבדון (שבט), באר שבע	31.30139699999999	34.841655
דובנוב 4, איילון	32.0738956	34.78373
קהילות יעקב 15, ירושלים	31.8108171	35.2187535
הנשיא, אופקים	31.3188549	34.6173015
החצב 61, נצרת עילית	32.6906461	35.3117862
אצל, עופרה	31.955101	35.260324
צמח 7, רחובות	31.8943652	34.8115292
סמטת עין גנים, גני תקווה	32.0601647	34.867756
הר הצופים 70, רחובות	31.8927641	34.782149
האשל 9, עכו	32.9348564	35.0790437
משמרות, חדרה	32.486513	34.983892
שונית 12, חיפה	32.8125724	34.960968
משה רבנו 120, אשקלון	31.5345115	34.5853182
חיבת ציון, השרון (נתניה)	32.3273417	34.8532497
חורה, חורה	31.300399	34.935688
כיכר ואצלב האוול, חיפה	32.7940463	34.989571
הפלמח, צפת	32.966869	35.495632
11 בז, כרמיאל	32.9025216	35.2891978
נחל משמר 7, באר שבע	31.2336033	34.8175155
הטנא 1, חיפה	32.8000264	34.9900108
האילנות 7, צופית	32.1964111	34.9179754
הרקפת 732, עכו	32.931063	35.071178
רוזנבלום יאיר 29, מרכז-צפון	32.1897672	34.8935803
גשור, גשור	32.819941	35.715708
סטנלי מאיר, אור עקיבא	32.51314	34.9205002
סמילנסקי 40, רחובות	31.896992	34.8088182
גיא בן הינום, ירושלים	31.7687474	35.2288771
ילין דוד 41, ירושלים	31.786522	35.2138626
אורטל, אורטל	33.086236	35.758661
בלפור, חדרה	32.4340458	34.9196518
שד מנחם בגין 55, רמלה-לוד	31.931566	34.872938
רדינג 26, תל אביב - יפו	32.1072008	34.7952661
יד נתן, יד נתן	31.652961	34.704874
שד הילד 8, דן	32.0853706	34.8138509
יאנוח, עכו	32.983831	35.252612
השריון 5, נס ציונה	31.930845	34.795867
עין יהב, עין יהב	30.658757	35.239656
דהומי 7 קרית מנחם, ירושלים	31.7559385	35.1658768
גיזו, יהודה	31.805585	34.939653
ראשונים גבעת אולגה, חדרה	32.4416822	34.8871712
ג'וואריש 2, רמלה-לוד	31.923146	34.84656
קדושי קהיר 14, איילון	32.0248955	34.7468771
ככר הנשיא - מרכז, שדרות	31.52269399999999	34.595581
שד סיני 13, חיפה	32.7878762	34.9873901
העצמאות 2, אור יהודה	32.025748	34.8605977
שדה בוקר 10, דן	32.0700333	34.8114224
בורוכוב 5, גבעתיים	32.0780559	34.802773
נורדאו 26, הרצליה	32.1710061	34.8157308
העצמאות 54, אשקלון	31.6773728	34.5740149
ערערה-בנגב ערערה-בנגב, אבו ג'ווייעד (שבט	31.160927	35.019757
נווה ימין, נווה ימין	32.171692	34.939378
רח 3021 22, נצרת	32.699635	35.303546
יבנה 3 שכון עמידר, נהריה	33.0184143	35.095736
הרב אברמסקי 26, דן	31.788632	35.2163882
ההסתדרות 8, אשקלון	31.6596925	34.5616331
הרב בוכריס, יבנה	31.8702298	34.744994
כפר הנוער הדתי, כפר הנוער הדתי	32.742897	35.09615
שרת משה 27, דן-צפון	32.6087788	35.2855556
ההסתדרות 15, נתניה	32.3352047	34.8555617
רח 3047 49, נצרת	32.699635	35.303546
"רא""ל חיים ברלב 45, מודיעין-מכבים-רעו"	31.8871438	34.8281194
חבצלת השרון, חבצלת השרון	32.3604	34.861819
הרב קוק 71, נתניה	32.3376606	34.8549796
כפר יאסיף, כפר יאסיף	32.9520318	35.1599957
שכונה מזרחית, נצרת	32.7038589	35.3023717
רמת חן 14, רמת גן	32.0569648	34.818072
דרך הים 9, פתח תקווה	32.0645288	34.8735468
בצרה, השרון (נתניה)	32.214541	34.878123
הרב משורר ישעיהו 1, פתח תקווה	32.0698271	34.9063421
אנדרסן 22, תל אביב - יפו	32.114437	34.797263
סוקולוב 25, השרון (נתניה)	32.3420508	34.8622948
כמהין כמהין, ניצנה (קהילת חינו	30.885983	34.4225689
חג'אג'רה, יזרעאל	32.745208	35.198906
הרב קוק 17, בת ים	32.0243198	34.7462393
הצבעוני, מעלות-תרשיחא	33.0272264	35.2704033
הרב נורוק 10, רחובות	31.9832993	34.7910574
שכ אלמלסא, חדרה	32.516014	35.144618
קרית שמונה 13, איילון	33.2042584	35.5630257
נוה דניאל, נווה דניאל	31.67632	35.143293
הלל יפה 9, חדרה	32.4351552	34.9179144
אלבז נתן, שלומי	33.0718409	35.1444234
הרב אבוחצירה 5, באר שבע	31.2521018	34.7867691
בעל התניא 12, דן-צפון	33.239637	35.653953
פלך, עכו	32.93367	35.23361
חלבלוב, בת חפר	32.3331476	35.0111881
שפע חיים 3, כנרת	32.7853643	35.5140107
בן זאב יהודה 3, בית שמש	31.7423527	34.9937416
רועי רועי, יזרעאל	32.562589	35.319425
שרת משה 27, רמת גן	32.0862564	34.8183887
אור החיים 27, רמלה-לוד	31.951014	34.888075
סולד הנרייטה 4, איילון	31.2469821	34.8002064
שד ירושלים 133, אשקלון	31.6940509	34.577262
אפרים 28, קרית ביאליק	32.8280257	35.0839696
בר יהודה 22, קרית אונו	32.0554511	34.8665121
שמשון הגיבור, רמלה	31.9263885	34.8667372
דוד הראובני, באר שבע	31.263495	34.762756
בר כוכבא, באר שבע	31.2434449	34.7810273
יעקב גרופר 51 שמשון, אשקלון	31.6621545	34.56539
סירקין 8, יהוד	32.0329633	34.8948834
שכ 30, כסיפה	31.250282	35.086346
רמבם 7, בת ים	32.0302242	34.7456549
גבעת מרדכי, ירושלים	31.762951	35.197501
השומר 9 הדר, חיפה	32.80762860000001	35.0041962
